Time,Sell Price
2020-06-02 05:59:59.617048,10089.01
2020-06-02 06:00:00.421277,10089.0
2020-06-02 06:00:01.268073,10089.02
2020-06-02 06:00:02.038686,10089.02
2020-06-02 06:00:02.934711,10089.03
2020-06-02 06:00:03.711973,10089.03
2020-06-02 06:00:04.608427,10089.01
2020-06-02 06:00:05.445214,10089.01
2020-06-02 06:00:06.305752,10087.13
2020-06-02 06:00:07.164571,10088.93
2020-06-02 06:00:07.993059,10088.93
2020-06-02 06:00:08.851130,10088.93
2020-06-02 06:00:09.644099,10088.93
2020-06-02 06:00:10.505674,10088.99
2020-06-02 06:00:11.439475,10087.72
2020-06-02 06:00:12.285429,10087.8
2020-06-02 06:00:13.071135,10087.8
2020-06-02 06:00:13.881992,10087.8
2020-06-02 06:00:14.698501,10087.8
2020-06-02 06:00:15.622666,10087.85
2020-06-02 06:00:16.444833,10087.85
2020-06-02 06:00:17.284268,10087.76
2020-06-02 06:00:18.165902,10087.76
2020-06-02 06:00:19.078041,10087.76
2020-06-02 06:00:19.984027,10087.76
2020-06-02 06:00:20.815465,10087.76
2020-06-02 06:00:21.646716,10087.76
2020-06-02 06:00:22.485355,10087.59
2020-06-02 06:00:23.419390,10087.45
2020-06-02 06:00:24.295170,10087.76
2020-06-02 06:00:25.091438,10087.76
2020-06-02 06:00:25.906939,10088.0
2020-06-02 06:00:26.785637,10087.28
2020-06-02 06:00:27.732030,10087.3
2020-06-02 06:00:28.605866,10086.52
2020-06-02 06:00:29.400590,10086.52
2020-06-02 06:00:30.239286,10085.74
2020-06-02 06:00:31.112628,10085.99
2020-06-02 06:00:31.920240,10085.99
2020-06-02 06:00:32.728334,10086.35
2020-06-02 06:00:33.533045,10086.64
2020-06-02 06:00:34.403719,10086.82
2020-06-02 06:00:35.179133,10086.82
2020-06-02 06:00:36.003113,10086.82
2020-06-02 06:00:36.869761,10086.82
2020-06-02 06:00:37.809569,10085.32
2020-06-02 06:00:38.716608,10087.62
2020-06-02 06:00:39.516146,10087.62
2020-06-02 06:00:40.349133,10086.3
2020-06-02 06:00:41.257165,10086.57
2020-06-02 06:00:42.202290,10086.88
2020-06-02 06:00:43.122936,10088.56
2020-06-02 06:00:43.925740,10088.56
2020-06-02 06:00:44.746468,10089.75
2020-06-02 06:00:45.601473,10089.69
2020-06-02 06:00:46.549605,10086.92
2020-06-02 06:00:47.521886,10089.58
2020-06-02 06:00:48.370891,10089.58
2020-06-02 06:00:49.205123,10090.13
2020-06-02 06:00:50.047857,10089.5
2020-06-02 06:00:50.999765,10086.92
2020-06-02 06:00:51.919719,10090.54
2020-06-02 06:00:52.933073,10087.96
2020-06-02 06:00:53.755976,10087.96
2020-06-02 06:00:54.589856,10087.84
2020-06-02 06:00:55.421013,10087.48
2020-06-02 06:00:56.313777,10087.4
