Time,Buy Price
2020-06-02 06:00:06.160242,10101.57
2020-06-02 06:00:06.990145,10101.58
2020-06-02 06:00:07.844152,10101.58
2020-06-02 06:00:08.635396,10101.58
2020-06-02 06:00:09.499944,10101.54
2020-06-02 06:00:10.334916,10101.54
2020-06-02 06:00:11.218353,10101.53
2020-06-02 06:00:12.136000,10101.46
2020-06-02 06:00:12.921635,10101.46
2020-06-02 06:00:13.730037,10101.63
2020-06-02 06:00:14.531546,10101.57
2020-06-02 06:00:15.401998,10101.57
2020-06-02 06:00:16.262389,10101.59
2020-06-02 06:00:17.134819,10101.18
2020-06-02 06:00:17.971942,10099.42
2020-06-02 06:00:18.926577,10099.1
2020-06-02 06:00:19.807439,10099.16
2020-06-02 06:00:20.647774,10099.16
2020-06-02 06:00:21.497936,10099.55
2020-06-02 06:00:22.317496,10099.4
2020-06-02 06:00:23.223790,10099.89
2020-06-02 06:00:24.063759,10099.89
2020-06-02 06:00:24.942004,10100.29
2020-06-02 06:00:25.760100,10100.44
2020-06-02 06:00:26.612735,10100.08
2020-06-02 06:00:27.517102,10100.21
2020-06-02 06:00:28.375236,10100.21
2020-06-02 06:00:29.251208,10100.02
2020-06-02 06:00:30.060443,10100.16
2020-06-02 06:00:30.920781,10100.33
2020-06-02 06:00:31.776438,10100.33
2020-06-02 06:00:32.591774,10100.49
2020-06-02 06:00:33.383395,10100.4
2020-06-02 06:00:34.234690,10100.57
2020-06-02 06:00:35.043064,10100.57
2020-06-02 06:00:35.853364,10101.08
2020-06-02 06:00:36.702448,10101.33
2020-06-02 06:00:37.624423,10100.91
2020-06-02 06:00:38.444279,10100.91
2020-06-02 06:00:39.361283,10104.44
2020-06-02 06:00:40.196695,10104.02
2020-06-02 06:00:41.089201,10104.02
2020-06-02 06:00:41.989540,10104.02
2020-06-02 06:00:42.858119,10104.02
2020-06-02 06:00:43.778689,10104.0
2020-06-02 06:00:44.600466,10103.53
2020-06-02 06:00:45.414593,10102.84
2020-06-02 06:00:46.337725,10102.8
2020-06-02 06:00:47.207834,10102.8
2020-06-02 06:00:48.170143,10102.8
2020-06-02 06:00:49.054229,10102.8
2020-06-02 06:00:49.876239,10102.8
2020-06-02 06:00:50.828882,10102.65
2020-06-02 06:00:51.692663,10102.65
2020-06-02 06:00:52.563717,10102.67
2020-06-02 06:00:53.605157,10102.67
2020-06-02 06:00:54.405309,10102.67
2020-06-02 06:00:55.255026,10102.66
2020-06-02 06:00:56.057901,10102.66
2020-06-02 06:00:56.962009,10102.41
2020-06-02 06:00:57.946398,10102.34
2020-06-02 06:00:58.835490,10102.28
2020-06-02 06:00:59.657203,10102.21
2020-06-02 06:01:00.560701,10102.02
2020-06-02 06:01:01.385970,10102.02
2020-06-02 06:01:02.216051,10102.01
2020-06-02 06:01:03.077973,10101.98
2020-06-02 06:01:03.953076,10101.91
2020-06-02 06:01:04.850012,10100.75
2020-06-02 06:01:05.747800,10100.75
2020-06-02 06:01:06.672597,10101.72
2020-06-02 06:01:07.485845,10101.72
2020-06-02 06:01:08.409267,10100.53
2020-06-02 06:01:09.217799,10100.53
2020-06-02 06:01:10.007628,10100.53
2020-06-02 06:01:10.827531,10100.53
2020-06-02 06:01:11.642107,10100.53
2020-06-02 06:01:12.518936,10105.23
2020-06-02 06:01:13.420736,10100.32
2020-06-02 06:01:14.308469,10100.99
2020-06-02 06:01:15.183304,10101.02
2020-06-02 06:01:15.982867,10101.02
2020-06-02 06:01:16.796741,10100.96
2020-06-02 06:01:17.671424,10101.0
2020-06-02 06:01:18.591911,10100.36
2020-06-02 06:01:19.468083,10100.36
2020-06-02 06:01:20.352520,10100.87
2020-06-02 06:01:21.152365,10100.81
2020-06-02 06:01:21.921906,10100.8
2020-06-02 06:01:22.731155,10100.8
2020-06-02 06:01:23.617203,10100.41
2020-06-02 06:01:24.463202,10101.15
2020-06-02 06:01:25.310518,10100.22
2020-06-02 06:01:26.256719,10100.47
2020-06-02 06:01:27.097681,10100.47
2020-06-02 06:01:27.987428,10100.35
2020-06-02 06:01:28.830178,10101.87
2020-06-02 06:01:29.671764,10101.87
2020-06-02 06:01:30.608271,10102.1
2020-06-02 06:01:31.451365,10102.1
2020-06-02 06:01:32.324853,10102.76
2020-06-02 06:01:33.146884,10102.61
2020-06-02 06:01:34.014420,10102.25
2020-06-02 06:01:34.947987,10102.36
2020-06-02 06:01:35.781300,10102.36
2020-06-02 06:01:36.649508,10102.36
2020-06-02 06:01:37.490439,10102.63
2020-06-02 06:01:38.393729,10101.53
2020-06-02 06:01:39.296651,10101.82
2020-06-02 06:01:40.237816,10101.82
2020-06-02 06:01:41.077188,10101.41
2020-06-02 06:01:41.883932,10101.27
