Time,Market Price
2020-05-31 05:22:59.923130,9563.03
2020-05-31 05:23:01.049026,9564.07
2020-05-31 05:23:02.084620,9563.12
2020-05-31 05:23:03.149103,9562.34
2020-05-31 05:23:04.275427,9561.99
2020-05-31 05:23:05.347022,9561.96
2020-05-31 05:23:06.418900,9562.0
2020-05-31 05:23:07.477800,9561.89
2020-05-31 05:23:08.572451,9562.04
2020-05-31 05:23:09.661963,9562.39
2020-05-31 05:23:10.855692,9563.81
2020-05-31 05:23:11.951667,9563.13
2020-05-31 05:23:13.044016,9562.46
2020-05-31 05:23:14.120989,9562.22
2020-05-31 05:23:15.272783,9561.83
2020-05-31 05:23:16.384141,9562.57
2020-05-31 05:23:17.419880,9561.56
2020-05-31 05:23:18.456999,9561.47
2020-05-31 05:23:19.507356,9561.25
2020-05-31 05:23:20.590717,9561.57
2020-05-31 05:23:21.666575,9561.49
2020-05-31 05:23:22.736534,9561.84
2020-05-31 05:23:23.881198,9562.0
2020-05-31 05:23:24.948212,9561.68
2020-05-31 05:23:26.024663,9561.56
2020-05-31 05:23:27.080294,9561.19
2020-05-31 05:23:28.126836,9561.26
2020-05-31 05:23:29.234557,9559.25
2020-05-31 05:23:30.240977,9559.25
2020-05-31 05:23:31.385133,9559.35
2020-05-31 05:23:32.538869,9559.26
2020-05-31 05:23:33.604220,9559.18
2020-05-31 05:23:34.711235,9559.8
2020-05-31 05:23:35.783890,9559.37
2020-05-31 05:23:36.893273,9559.56
2020-05-31 05:23:37.914556,9559.16
2020-05-31 05:23:38.945586,9559.17
2020-05-31 05:23:40.006225,9559.98
2020-05-31 05:23:41.095404,9559.84
2020-05-31 05:23:42.239479,9558.91
2020-05-31 05:23:43.308338,9558.87
2020-05-31 05:23:44.362400,9558.73
2020-05-31 05:23:45.435243,9558.88
2020-05-31 05:23:46.580585,9559.09
2020-05-31 05:23:47.768059,9558.34
2020-05-31 05:23:48.834338,9556.97
2020-05-31 05:23:49.921763,9557.56
2020-05-31 05:23:51.000777,9556.91
2020-05-31 05:23:52.099145,9556.72
2020-05-31 05:23:53.204885,9557.08
2020-05-31 05:23:54.289513,9557.17
2020-05-31 05:23:55.321069,9557.39
2020-05-31 05:23:56.344726,9557.39
2020-05-31 05:23:57.423878,9556.52
2020-05-31 05:23:58.473468,9556.51
2020-05-31 05:23:59.622115,9555.89
2020-05-31 05:24:00.684982,9556.08
2020-05-31 05:24:01.700398,9556.08
2020-05-31 05:24:02.799237,9556.29
2020-05-31 05:24:03.848214,9556.96
2020-05-31 05:24:04.977827,9556.95
2020-05-31 05:24:06.050695,9556.98
2020-05-31 05:24:07.178942,9556.53
2020-05-31 05:24:08.277214,9556.28
2020-05-31 05:24:09.264284,9556.28
2020-05-31 05:24:10.389815,9555.73
2020-05-31 05:24:11.480976,9555.68
2020-05-31 05:24:12.571153,9555.64
2020-05-31 05:24:13.685709,9555.78
2020-05-31 05:24:14.743728,9556.7
2020-05-31 05:24:15.786899,9556.49
2020-05-31 05:24:16.909577,9555.97
2020-05-31 05:24:17.946163,9555.55
2020-05-31 05:24:19.107982,9557.85
2020-05-31 05:24:20.201903,9558.11
2020-05-31 05:24:21.348483,9557.88
2020-05-31 05:24:22.440951,9557.75
2020-05-31 05:24:23.496874,9557.7
2020-05-31 05:24:24.555766,9557.32
2020-05-31 05:24:25.638299,9557.55
2020-05-31 05:24:26.739222,9557.37
2020-05-31 05:24:27.849550,9557.51
2020-05-31 05:24:28.948886,9557.58
2020-05-31 05:24:29.980121,9557.52
2020-05-31 05:24:31.046717,9556.54
2020-05-31 05:24:32.100370,9556.62
2020-05-31 05:24:33.211038,9556.74
2020-05-31 05:24:34.311402,9556.93
2020-05-31 05:24:35.419716,9557.02
2020-05-31 05:24:36.474782,9557.14
2020-05-31 05:24:37.558777,9557.06
2020-05-31 05:24:38.610992,9557.21
2020-05-31 05:24:39.704441,9558.23
2020-05-31 05:24:40.807005,9558.09
2020-05-31 05:24:41.891373,9557.82
2020-05-31 05:24:43.086070,9557.45
2020-05-31 05:24:44.131499,9557.35
2020-05-31 05:24:45.201216,9557.38
2020-05-31 05:24:46.227772,9557.38
2020-05-31 05:24:47.269010,9557.45
2020-05-31 05:24:48.372542,9557.7
2020-05-31 05:24:49.445241,9558.28
2020-05-31 05:24:50.609888,9558.31
2020-05-31 05:24:51.670116,9558.54
2020-05-31 05:24:52.699070,9558.63
2020-05-31 05:24:53.769169,9558.66
2020-05-31 05:24:54.844880,9559.36
2020-05-31 05:24:55.885537,9559.36
2020-05-31 05:24:56.933813,9559.39
2020-05-31 05:24:58.064071,9559.35
2020-05-31 05:24:59.140018,9558.56
2020-05-31 05:25:00.169308,9558.56
2020-05-31 05:25:01.282017,9559.06
2020-05-31 05:25:02.372024,9559.04
2020-05-31 05:25:03.518484,9558.97
2020-05-31 05:25:04.565724,9558.92
2020-05-31 05:25:05.639008,9558.86
2020-05-31 05:25:06.779998,9558.79
2020-05-31 05:25:07.810679,9558.73
2020-05-31 05:25:08.920110,9558.9
2020-05-31 05:25:10.002930,9558.84
2020-05-31 05:25:11.087268,9559.07
2020-05-31 05:25:12.172124,9559.74
2020-05-31 05:25:13.267586,9559.8
2020-05-31 05:25:14.358961,9559.4
2020-05-31 05:25:15.456315,9559.08
2020-05-31 05:25:16.538447,9558.81
2020-05-31 05:25:17.638599,9559.95
2020-05-31 05:25:18.766008,9560.08
2020-05-31 05:25:19.815031,9558.94
2020-05-31 05:25:20.878800,9559.01
2020-05-31 05:25:22.044535,9558.97
2020-05-31 05:25:23.094969,9559.22
2020-05-31 05:25:24.167800,9559.06
2020-05-31 05:25:25.196229,9559.4
2020-05-31 05:25:26.244406,9559.28
2020-05-31 05:25:27.345711,9559.22
2020-05-31 05:25:28.400726,9558.98
2020-05-31 05:25:29.469403,9559.69
2020-05-31 05:25:30.605358,9559.36
2020-05-31 05:25:31.655982,9559.17
2020-05-31 05:25:32.751858,9559.05
2020-05-31 05:25:33.881211,9558.73
2020-05-31 05:25:34.913597,9558.83
2020-05-31 05:25:35.996640,9558.79
2020-05-31 05:25:37.088011,9558.85
2020-05-31 05:25:38.224397,9558.84
2020-05-31 05:25:39.301147,9559.08
2020-05-31 05:25:40.347044,9559.09
2020-05-31 05:25:41.415524,9559.05
2020-05-31 05:25:42.520071,9558.98
2020-05-31 05:25:43.575602,9559.03
2020-05-31 05:25:44.676061,9559.17
2020-05-31 05:25:45.781250,9559.86
2020-05-31 05:25:46.817253,9559.91
2020-05-31 05:25:47.917764,9559.9
2020-05-31 05:25:48.920272,9559.9
2020-05-31 05:25:50.007223,9559.75
2020-05-31 05:25:51.125535,9559.63
2020-05-31 05:25:52.211119,9559.27
2020-05-31 05:25:53.359820,9559.43
2020-05-31 05:25:54.476014,9558.87
2020-05-31 05:25:55.508353,9558.74
2020-05-31 05:25:56.584624,9558.73
2020-05-31 05:25:57.683402,9559.76
2020-05-31 05:25:58.774345,9559.79
2020-05-31 05:25:59.856038,9559.75
2020-05-31 05:26:00.911954,9559.04
2020-05-31 05:26:01.989413,9559.05
2020-05-31 05:26:03.029642,9559.05
2020-05-31 05:26:04.156787,9559.26
2020-05-31 05:26:05.239968,9559.38
2020-05-31 05:26:09.710563,9559.68
2020-05-31 05:26:10.792608,9558.93
2020-05-31 05:26:11.883146,9558.71
2020-05-31 05:26:12.910829,9558.71
2020-05-31 05:26:13.985924,9558.63
2020-05-31 05:26:15.105498,9558.49
2020-05-31 05:26:16.106254,9558.49
2020-05-31 05:26:17.294183,9558.97
2020-05-31 05:26:18.374154,9558.93
2020-05-31 05:26:19.424182,9558.93
2020-05-31 05:26:20.520921,9559.66
2020-05-31 05:26:21.563609,9559.64
2020-05-31 05:26:22.585343,9559.64
2020-05-31 05:26:23.699508,9559.62
2020-05-31 05:26:24.850275,9559.57
2020-05-31 05:26:25.916004,9559.69
2020-05-31 05:26:26.988097,9559.5
2020-05-31 05:26:28.057917,9558.89
2020-05-31 05:26:29.136242,9558.24
2020-05-31 05:26:30.337282,9559.0
2020-05-31 05:26:31.418752,9558.99
2020-05-31 05:26:32.520872,9559.0
2020-05-31 05:26:33.597508,9559.0
2020-05-31 05:26:34.595421,9559.0
2020-05-31 05:26:35.716426,9558.91
2020-05-31 05:26:36.748253,9558.88
2020-05-31 05:26:37.858151,9558.14
2020-05-31 05:26:38.954193,9558.28
2020-05-31 05:26:40.053935,9558.09
2020-05-31 05:26:41.146681,9558.02
2020-05-31 05:26:42.211271,9557.83
2020-05-31 05:26:43.286876,9559.05
2020-05-31 05:26:44.376863,9558.85
2020-05-31 05:26:45.421217,9558.83
2020-05-31 05:26:46.418100,9558.83
2020-05-31 05:26:47.478620,9558.82
2020-05-31 05:26:48.650744,9558.79
2020-05-31 05:26:49.659239,9558.79
2020-05-31 05:26:50.762235,9558.55
2020-05-31 05:26:51.811979,9558.53
2020-05-31 05:26:54.013221,9557.58
2020-05-31 05:26:55.089201,9557.52
2020-05-31 05:26:56.260970,9558.46
2020-05-31 05:26:57.382518,9558.42
2020-05-31 05:26:58.453158,9558.48
2020-05-31 05:26:59.508996,9558.48
2020-05-31 05:27:00.609049,9558.49
2020-05-31 05:27:01.637410,9558.49
2020-05-31 05:27:02.645380,9558.49
2020-05-31 05:27:03.755192,9558.5
2020-05-31 05:27:04.853479,9557.82
2020-05-31 05:27:06.000497,9556.96
2020-05-31 05:27:07.086558,9557.86
2020-05-31 05:27:08.181805,9556.1
2020-05-31 05:27:09.302317,9557.72
2020-05-31 05:27:10.409353,9558.07
2020-05-31 05:27:11.469091,9556.65
2020-05-31 05:27:12.532600,9556.04
2020-05-31 05:27:13.622648,9555.98
2020-05-31 05:27:14.713311,9555.38
2020-05-31 05:27:15.796214,9555.31
2020-05-31 05:27:16.834191,9555.2
2020-05-31 05:27:17.920092,9554.34
2020-05-31 05:27:18.999951,9554.44
2020-05-31 05:27:20.092989,9554.48
2020-05-31 05:27:21.170372,9554.24
2020-05-31 05:27:22.194267,9554.24
2020-05-31 05:27:23.290275,9554.62
2020-05-31 05:27:24.391907,9554.68
2020-05-31 05:27:25.473477,9555.21
2020-05-31 05:27:26.591664,9555.3
2020-05-31 05:27:27.653790,9555.35
2020-05-31 05:27:28.715632,9555.87
2020-05-31 05:27:29.831050,9555.14
2020-05-31 05:27:30.963990,9555.0
2020-05-31 05:27:32.030389,9555.49
2020-05-31 05:27:33.072888,9555.49
2020-05-31 05:27:34.106118,9555.79
2020-05-31 05:27:35.212240,9555.02
2020-05-31 05:27:36.320665,9555.1
2020-05-31 05:27:37.369893,9555.6
2020-05-31 05:27:38.538295,9555.25
2020-05-31 05:27:39.609324,9555.09
2020-05-31 05:27:40.655619,9555.55
2020-05-31 05:27:41.732600,9555.78
2020-05-31 05:27:42.783915,9555.91
2020-05-31 05:27:43.871237,9557.13
2020-05-31 05:27:45.039279,9557.86
2020-05-31 05:27:46.195417,9557.99
2020-05-31 05:27:47.276878,9555.18
2020-05-31 05:27:48.319159,9558.39
2020-05-31 05:27:49.328832,9558.4
2020-05-31 05:27:50.415923,9558.47
2020-05-31 05:27:51.513923,9557.65
2020-05-31 05:27:52.560567,9557.54
2020-05-31 05:27:53.702634,9557.42
2020-05-31 05:27:54.743888,9557.54
2020-05-31 05:27:55.814536,9558.03
2020-05-31 05:27:56.889516,9557.97
2020-05-31 05:27:57.932083,9557.95
2020-05-31 05:27:59.052106,9556.52
2020-05-31 05:28:00.168930,9557.72
2020-05-31 05:28:01.245817,9556.56
2020-05-31 05:28:02.399776,9558.24
2020-05-31 05:28:03.407275,9558.24
2020-05-31 05:28:04.478898,9558.05
2020-05-31 05:28:05.612616,9558.17
2020-05-31 05:28:06.706125,9558.24
2020-05-31 05:28:07.789189,9557.62
2020-05-31 05:28:08.838420,9557.9
2020-05-31 05:28:09.917873,9558.0
2020-05-31 05:28:10.993926,9557.83
2020-05-31 05:28:12.094855,9557.59
2020-05-31 05:28:13.190837,9557.2
2020-05-31 05:28:14.213245,9557.77
2020-05-31 05:28:15.290865,9558.66
2020-05-31 05:28:16.362521,9558.44
2020-05-31 05:28:17.455309,9558.3
2020-05-31 05:28:18.493242,9558.41
2020-05-31 05:28:19.570936,9558.44
2020-05-31 05:28:20.727901,9558.41
2020-05-31 05:28:21.857714,9558.29
2020-05-31 05:28:22.931346,9558.3
2020-05-31 05:28:23.976756,9557.9
2020-05-31 05:28:25.021434,9557.67
2020-05-31 05:28:26.173436,9557.57
2020-05-31 05:28:27.271109,9557.31
2020-05-31 05:28:28.308840,9557.36
2020-05-31 05:28:29.413763,9557.22
2020-05-31 05:28:30.500560,9558.15
2020-05-31 05:28:31.552695,9558.14
2020-05-31 05:28:32.630290,9560.99
2020-05-31 05:28:33.734965,9562.11
2020-05-31 05:28:34.782494,9562.91
2020-05-31 05:28:35.892496,9562.94
2020-05-31 05:28:37.016247,9563.52
2020-05-31 05:28:38.091848,9563.1
2020-05-31 05:28:39.161452,9563.39
2020-05-31 05:28:40.251284,9562.95
2020-05-31 05:28:41.459051,9563.03
2020-05-31 05:28:42.544739,9563.6
2020-05-31 05:28:43.592991,9563.45
2020-05-31 05:28:44.686985,9563.46
2020-05-31 05:28:45.725215,9563.59
2020-05-31 05:28:46.808012,9563.58
2020-05-31 05:28:47.878578,9563.54
2020-05-31 05:28:48.944203,9563.51
2020-05-31 05:28:50.020772,9563.29
2020-05-31 05:28:51.058380,9563.17
2020-05-31 05:28:52.187880,9563.03
2020-05-31 05:28:53.259001,9563.12
2020-05-31 05:28:54.346995,9563.11
2020-05-31 05:28:55.497091,9563.09
2020-05-31 05:28:56.595838,9563.04
2020-05-31 05:28:57.683450,9563.47
2020-05-31 05:28:58.787885,9563.39
2020-05-31 05:28:59.825383,9563.16
2020-05-31 05:29:00.864904,9563.32
2020-05-31 05:29:02.052248,9563.45
2020-05-31 05:29:03.106181,9562.79
2020-05-31 05:29:04.229647,9562.63
2020-05-31 05:29:05.285287,9562.59
2020-05-31 05:29:06.293995,9562.59
2020-05-31 05:29:07.418821,9562.49
2020-05-31 05:29:08.460992,9562.44
2020-05-31 05:29:09.545202,9562.96
2020-05-31 05:29:10.599064,9562.19
2020-05-31 05:29:11.807296,9561.42
2020-05-31 05:29:12.921557,9561.36
2020-05-31 05:29:14.007220,9562.05
2020-05-31 05:29:15.021332,9562.08
2020-05-31 05:29:16.049900,9562.01
2020-05-31 05:29:17.245649,9561.84
2020-05-31 05:29:18.322549,9561.88
2020-05-31 05:29:19.397991,9561.17
2020-05-31 05:29:20.433560,9561.35
2020-05-31 05:29:21.462762,9561.7
2020-05-31 05:29:22.532615,9561.0
2020-05-31 05:29:23.654035,9560.8
2020-05-31 05:29:24.713959,9561.12
2020-05-31 05:29:25.817088,9560.71
2020-05-31 05:29:26.894083,9560.67
2020-05-31 05:29:27.983867,9560.63
2020-05-31 05:29:29.109335,9561.0
2020-05-31 05:29:30.142131,9561.0
2020-05-31 05:29:31.277242,9560.93
2020-05-31 05:29:32.443569,9561.55
2020-05-31 05:29:33.543077,9561.57
2020-05-31 05:29:34.623802,9561.02
2020-05-31 05:29:35.667518,9561.06
2020-05-31 05:29:36.712377,9561.27
2020-05-31 05:29:37.812164,9561.54
2020-05-31 05:29:38.947389,9561.94
2020-05-31 05:29:40.008040,9561.97
2020-05-31 05:29:41.069422,9561.98
2020-05-31 05:29:42.107427,9561.48
2020-05-31 05:29:43.198542,9560.34
2020-05-31 05:29:44.283721,9560.29
2020-05-31 05:29:45.341107,9560.74
2020-05-31 05:29:46.422799,9560.18
2020-05-31 05:29:47.668106,9558.79
2020-05-31 05:29:48.774582,9558.9
2020-05-31 05:29:49.833894,9558.92
2020-05-31 05:29:50.875640,9559.47
2020-05-31 05:29:51.913768,9559.81
2020-05-31 05:29:53.001147,9559.14
2020-05-31 05:29:54.169491,9558.88
2020-05-31 05:29:55.233407,9559.28
2020-05-31 05:29:56.302798,9559.67
2020-05-31 05:29:57.346963,9559.83
2020-05-31 05:29:58.384453,9559.87
2020-05-31 05:29:59.487256,9559.09
2020-05-31 05:30:00.562905,9559.2
2020-05-31 05:30:01.660505,9560.16
2020-05-31 05:30:02.746283,9560.13
2020-05-31 05:30:03.832469,9560.54
2020-05-31 05:30:04.938544,9561.1
2020-05-31 05:30:06.023027,9561.23
2020-05-31 05:30:07.099310,9561.59
2020-05-31 05:30:08.199139,9561.58
2020-05-31 05:30:09.338362,9561.53
2020-05-31 05:30:10.435791,9561.35
2020-05-31 05:30:11.460591,9561.64
2020-05-31 05:30:12.483901,9561.57
2020-05-31 05:30:13.555027,9561.71
2020-05-31 05:30:14.622005,9561.78
2020-05-31 05:30:15.726660,9561.8
2020-05-31 05:30:16.802937,9561.45
2020-05-31 05:30:17.898489,9562.58
2020-05-31 05:30:18.973469,9563.4
2020-05-31 05:30:20.032493,9563.38
2020-05-31 05:30:21.059169,9563.38
2020-05-31 05:30:22.144108,9563.45
2020-05-31 05:30:23.258421,9563.37
2020-05-31 05:30:24.379250,9563.36
2020-05-31 05:30:25.438397,9563.33
2020-05-31 05:30:26.594951,9563.3
2020-05-31 05:30:27.653272,9561.43
2020-05-31 05:30:28.761565,9561.92
2020-05-31 05:30:29.890451,9562.17
2020-05-31 05:30:30.956121,9562.22
2020-05-31 05:30:32.013906,9562.33
2020-05-31 05:30:33.137152,9563.09
2020-05-31 05:30:34.190044,9563.08
2020-05-31 05:30:35.248077,9563.28
2020-05-31 05:30:36.338170,9563.25
2020-05-31 05:30:37.449465,9563.81
2020-05-31 05:30:38.591067,9563.76
2020-05-31 05:30:39.711705,9563.68
2020-05-31 05:30:40.839539,9563.58
2020-05-31 05:30:41.915892,9563.24
2020-05-31 05:30:42.947967,9563.19
2020-05-31 05:30:44.044040,9562.65
2020-05-31 05:30:45.168971,9561.22
2020-05-31 05:30:46.258298,9560.15
2020-05-31 05:30:47.314342,9560.42
2020-05-31 05:30:48.347356,9561.02
2020-05-31 05:30:49.429861,9560.97
2020-05-31 05:30:50.558390,9561.14
2020-05-31 05:30:51.604288,9561.1
2020-05-31 05:30:52.698022,9560.51
2020-05-31 05:30:53.775548,9560.42
2020-05-31 05:30:54.835728,9560.1
2020-05-31 05:30:55.896432,9560.09
2020-05-31 05:30:56.992505,9559.93
2020-05-31 05:30:58.039144,9559.7
2020-05-31 05:30:59.193784,9559.77
2020-05-31 05:31:00.309343,9559.82
2020-05-31 05:31:01.377083,9559.98
2020-05-31 05:31:02.414554,9559.89
2020-05-31 05:31:03.513888,9560.01
2020-05-31 05:31:04.600106,9561.12
2020-05-31 05:31:05.706175,9559.3
2020-05-31 05:31:06.817433,9560.02
2020-05-31 05:31:07.846524,9560.57
2020-05-31 05:31:08.932684,9559.58
2020-05-31 05:31:09.963648,9559.08
2020-05-31 05:31:11.042408,9558.69
2020-05-31 05:31:12.128039,9557.81
2020-05-31 05:31:13.222353,9558.86
2020-05-31 05:31:14.285099,9558.96
2020-05-31 05:31:15.402239,9559.19
2020-05-31 05:31:16.524333,9561.05
2020-05-31 05:31:17.586881,9561.16
2020-05-31 05:31:18.688384,9561.58
2020-05-31 05:31:19.755887,9560.8
2020-05-31 05:31:20.870040,9560.24
2020-05-31 05:31:21.929270,9560.23
2020-05-31 05:31:23.002131,9560.6
2020-05-31 05:31:24.116688,9560.42
2020-05-31 05:31:25.143895,9560.42
2020-05-31 05:31:26.264648,9559.26
2020-05-31 05:31:27.257075,9559.26
2020-05-31 05:31:28.317957,9559.87
2020-05-31 05:31:29.453793,9560.28
2020-05-31 05:31:30.517534,9560.2
2020-05-31 05:31:31.639549,9558.94
2020-05-31 05:31:32.680355,9558.66
2020-05-31 05:31:33.725629,9558.56
2020-05-31 05:31:34.863471,9558.87
2020-05-31 05:31:35.955041,9558.64
2020-05-31 05:31:37.079580,9559.2
2020-05-31 05:31:38.128920,9559.86
2020-05-31 05:31:39.174798,9559.9
2020-05-31 05:31:40.223246,9559.9
2020-05-31 05:31:41.328299,9560.02
2020-05-31 05:31:42.460622,9559.68
2020-05-31 05:31:43.509475,9559.85
2020-05-31 05:31:44.642226,9560.31
2020-05-31 05:31:45.672536,9560.32
2020-05-31 05:31:46.770060,9559.56
2020-05-31 05:31:47.830854,9559.45
2020-05-31 05:31:48.883814,9559.41
2020-05-31 05:31:50.010089,9559.37
2020-05-31 05:31:51.080279,9559.32
2020-05-31 05:31:52.175069,9559.1
2020-05-31 05:31:53.242325,9558.93
2020-05-31 05:31:54.240850,9558.93
2020-05-31 05:31:55.403645,9559.85
2020-05-31 05:31:56.507966,9559.09
2020-05-31 05:31:57.629837,9559.13
2020-05-31 05:31:58.697652,9558.68
2020-05-31 05:31:59.741862,9558.46
2020-05-31 05:32:00.927896,9558.5
2020-05-31 05:32:01.946706,9558.97
2020-05-31 05:32:02.992060,9559.09
2020-05-31 05:32:04.028711,9559.17
2020-05-31 05:32:05.108166,9559.31
2020-05-31 05:32:06.282042,9560.23
2020-05-31 05:32:07.351407,9560.35
2020-05-31 05:32:08.385713,9560.41
2020-05-31 05:32:09.401366,9560.46
2020-05-31 05:32:10.553023,9559.74
2020-05-31 05:32:11.656976,9558.7
2020-05-31 05:32:12.758446,9558.77
2020-05-31 05:32:13.825252,9559.35
2020-05-31 05:32:14.913289,9559.34
2020-05-31 05:32:15.961864,9559.38
2020-05-31 05:32:17.026922,9559.4
2020-05-31 05:32:18.112255,9559.48
2020-05-31 05:32:19.164108,9559.47
2020-05-31 05:32:20.221816,9559.85
2020-05-31 05:32:21.295848,9559.81
2020-05-31 05:32:22.406492,9560.08
2020-05-31 05:32:23.542164,9559.8
2020-05-31 05:32:24.586243,9559.89
2020-05-31 05:32:25.688288,9559.83
2020-05-31 05:32:26.817452,9559.68
2020-05-31 05:32:27.923782,9559.97
2020-05-31 05:32:28.961153,9559.95
2020-05-31 05:32:30.012127,9559.72
2020-05-31 05:32:31.140523,9559.54
2020-05-31 05:32:32.263054,9559.47
2020-05-31 05:32:33.330910,9559.23
2020-05-31 05:32:34.353487,9559.17
2020-05-31 05:32:35.404478,9559.12
2020-05-31 05:32:36.439391,9559.12
2020-05-31 05:32:37.523336,9559.21
2020-05-31 05:32:38.700120,9558.83
2020-05-31 05:32:39.772323,9558.92
2020-05-31 05:32:40.846801,9558.9
2020-05-31 05:32:41.932606,9558.83
2020-05-31 05:32:43.010976,9558.79
2020-05-31 05:32:44.119541,9558.88
2020-05-31 05:32:45.211078,9558.87
2020-05-31 05:32:46.259565,9559.15
2020-05-31 05:32:47.362987,9559.3
2020-05-31 05:32:48.459927,9557.34
2020-05-31 05:32:49.530768,9555.78
2020-05-31 05:32:50.610964,9555.54
2020-05-31 05:32:51.712433,9555.52
2020-05-31 05:32:52.800634,9555.05
2020-05-31 05:32:53.886353,9554.85
2020-05-31 05:32:54.931627,9554.92
2020-05-31 05:32:56.011124,9554.82
2020-05-31 05:32:57.116653,9554.77
2020-05-31 05:32:58.222809,9555.28
2020-05-31 05:32:59.327674,9555.63
2020-05-31 05:33:00.456720,9555.3
2020-05-31 05:33:01.547555,9555.23
2020-05-31 05:33:02.623262,9555.12
2020-05-31 05:33:03.743214,9555.2
2020-05-31 05:33:04.791474,9555.3
2020-05-31 05:33:05.856966,9555.4
2020-05-31 05:33:06.927535,9555.61
2020-05-31 05:33:08.080916,9555.62
2020-05-31 05:33:09.138671,9555.62
2020-05-31 05:33:10.205259,9555.35
2020-05-31 05:33:11.247108,9555.36
2020-05-31 05:33:12.324325,9555.34
2020-05-31 05:33:13.366900,9555.37
2020-05-31 05:33:14.472662,9555.23
2020-05-31 05:33:15.547482,9555.28
2020-05-31 05:33:16.666958,9555.24
2020-05-31 05:33:17.771919,9554.94
2020-05-31 05:33:18.825513,9554.89
2020-05-31 05:33:19.932385,9554.74
2020-05-31 05:33:21.005648,9554.57
2020-05-31 05:33:22.029747,9554.54
2020-05-31 05:33:23.061857,9554.54
2020-05-31 05:33:24.188699,9554.8
2020-05-31 05:33:25.285445,9554.76
2020-05-31 05:33:26.346229,9554.67
2020-05-31 05:33:27.376407,9554.67
2020-05-31 05:33:28.406375,9554.67
2020-05-31 05:33:29.463942,9554.67
2020-05-31 05:33:32.806230,9554.39
2020-05-31 05:33:33.858612,9554.38
2020-05-31 05:33:35.921852,9554.35
2020-05-31 05:33:39.297877,9553.31
2020-05-31 05:33:40.442506,9553.63
2020-05-31 05:33:41.443768,9553.63
2020-05-31 05:33:42.500754,9553.21
2020-05-31 05:33:43.623089,9553.16
2020-05-31 05:33:44.708663,9553.11
2020-05-31 05:33:45.898180,9552.7
2020-05-31 05:33:46.997636,9552.55
2020-05-31 05:33:48.103891,9552.42
2020-05-31 05:33:49.160396,9552.65
2020-05-31 05:33:50.231566,9552.58
2020-05-31 05:33:51.307574,9552.5
2020-05-31 05:33:52.407082,9552.22
2020-05-31 05:33:53.466929,9552.02
2020-05-31 05:33:54.617878,9551.99
2020-05-31 05:33:55.679696,9551.84
2020-05-31 05:33:56.729397,9552.02
2020-05-31 05:33:57.830174,9551.93
2020-05-31 05:33:58.924347,9551.84
2020-05-31 05:34:00.002194,9551.74
2020-05-31 05:34:01.038592,9551.43
2020-05-31 05:34:02.134069,9551.68
2020-05-31 05:34:03.308106,9552.86
2020-05-31 05:34:04.344148,9552.76
2020-05-31 05:34:05.405461,9552.68
2020-05-31 05:34:06.485442,9552.02
2020-05-31 05:34:07.572021,9552.51
2020-05-31 05:34:08.627015,9552.47
2020-05-31 05:34:09.686636,9552.38
2020-05-31 05:34:10.812561,9552.19
2020-05-31 05:34:11.955310,9551.44
2020-05-31 05:34:13.010705,9551.47
2020-05-31 05:34:14.091058,9551.24
2020-05-31 05:34:15.169791,9551.29
2020-05-31 05:34:16.231420,9552.51
2020-05-31 05:34:17.316192,9552.52
2020-05-31 05:34:18.431551,9552.69
2020-05-31 05:34:19.520127,9552.52
2020-05-31 05:34:20.572434,9552.17
2020-05-31 05:34:21.631267,9552.01
2020-05-31 05:34:22.727289,9552.19
2020-05-31 05:34:23.810630,9552.7
2020-05-31 05:34:24.854472,9552.63
2020-05-31 05:34:25.910349,9552.78
2020-05-31 05:34:27.095529,9552.8
2020-05-31 05:34:28.181285,9552.89
2020-05-31 05:34:29.284077,9553.25
2020-05-31 05:34:30.360105,9552.99
2020-05-31 05:34:31.415393,9552.53
2020-05-31 05:34:32.494862,9552.21
2020-05-31 05:34:33.607705,9551.89
2020-05-31 05:34:34.761263,9552.16
2020-05-31 05:34:35.846411,9552.19
2020-05-31 05:34:36.869862,9552.34
2020-05-31 05:34:37.994785,9552.6
2020-05-31 05:34:39.087921,9552.43
2020-05-31 05:34:40.133783,9552.53
2020-05-31 05:34:41.211901,9550.84
2020-05-31 05:34:42.317187,9551.92
2020-05-31 05:34:43.462320,9551.38
2020-05-31 05:34:44.531033,9551.32
2020-05-31 05:34:45.601216,9552.55
2020-05-31 05:34:46.625710,9552.53
2020-05-31 05:34:47.713228,9552.22
2020-05-31 05:34:48.793903,9552.27
2020-05-31 05:34:49.867768,9552.34
2020-05-31 05:34:50.986816,9552.28
2020-05-31 05:34:52.037371,9552.62
2020-05-31 05:34:53.116817,9551.82
2020-05-31 05:34:54.237784,9552.11
2020-05-31 05:34:55.313667,9551.66
2020-05-31 05:34:56.395704,9552.15
2020-05-31 05:34:57.463254,9551.92
2020-05-31 05:34:58.560618,9551.89
2020-05-31 05:34:59.642768,9551.85
2020-05-31 05:35:00.700182,9552.46
2020-05-31 05:35:01.756486,9552.61
2020-05-31 05:35:02.856572,9551.23
2020-05-31 05:35:03.883793,9551.23
2020-05-31 05:35:05.067528,9551.52
2020-05-31 05:35:06.133620,9551.52
2020-05-31 05:35:07.168703,9551.32
2020-05-31 05:35:08.240111,9551.67
2020-05-31 05:35:09.321794,9552.49
2020-05-31 05:35:10.403811,9552.4
